Fecha,Canal,Titulo,Nombre Capitulo,Descripcion,Info adicional,Horario
2025-02-28,9Go!,Pokemon the Series: Sun & Moon - Ultra Adventures,Deceiving Appearances,"Our heroes visit Aether Paradise, part of the Aether Foundation run by Lillie's mother, Lusamine. An impressive variety of Pokemon live in the conservation area, including a group of Ditto.",Children | Japan | 2017 | G,5:30AM - 6:00AM
2025-02-28,9Go!,Hop,Act Your Age/Lonny Leaves,Penny's friendship with Earl is put in jeopardy when Lonny accuses Penny of lacking maturity. / Lonny has a fight with Alfred and Ronny and decides to move in with Hop and Penny.,Animation | USA | 2024 | G,6:00AM - 6:30AM
2025-02-28,9Go!,Bubble's Hotel,Not a Clue/Dino Might,"When Nabi's watch goes missing, Bubble and Iris the detective guest go on the hunt for clues. / Bubble tries to help Dash teach the baby dinosaurs how to follow the rules.",Animation | Canada | 2024 | G,6:30AM - 7:00AM
2025-02-28,9Go!,Bakugan,Bombzookas Away/You're Welcome,"When Mia discovers that a brawler has been trolling her online, she challenges him to a brawl at the Misfit Clan Mod and gets more than she bargained for.",Animation | Japan | 2023 | PG,7:00AM - 7:30AM
2025-02-28,9Go!,The Actually Really Very Difficult Show,Seven Hills State School,"It's a showdown for the history books in this episode. The class in control of the day's show is from Seven Hills State School, and they've got some curveballs in store for Ash and Jack!",Children | Australia | 2023 | C,7:30AM - 8:00AM
2025-02-28,9Go!,Beyblade Burst Quadstrike,Chivalry Unbound! Whirl Knight!,"Skilled Bladers from all over the globe were chosen to compete in the Champion's Challenge Tournament, including Valt's fellow BC Sol Blader, Kit Lopez.",Animation | Japan | 2022 | PG,8:00AM - 8:30AM
2025-02-28,9Go!,Monkie Kid,Calabash/The Great Wall Race,"MK wakes up to a perfect life but realises he's living in an illusion, trapped in the nefarious Calabash./ Mei and MK enter a street race that will grant the winner 'immortality'.",Children | Australia | 2020 | PG,8:30AM - 9:00AM
2025-02-28,9Go!,Barbie: A Touch of Magic,Lizard Lift-Off,"Peggy and Rocki go to a mysterious island so that Peggy can accomplish her mission. Barbie, Barbie, and Ken are in hot pursuit, with Trey and Skipper not far behind.",Cartoon | Canada | 2023 | G,9:00AM - 9:30AM
2025-02-28,9Go!,Yu-Gi-Oh! SEVENS,Tiger's Breath,"The Rush Duel Club needs to learn how to play musical instruments, but their teacher is the person Luke fears the most.",Animation | Japan | 2022 | PG,9:30AM - 10:00AM
2025-02-28,9Go!,Ninjago,The Calm Before the Storm/Assault on Ninjago City,"When Kalmaar awakens Wojira and sets his sights on the destruction of Ninjago City, the ninja do all they can to evacuate the city.",Children | Denmark | 2021 | PG,10:00AM - 10:30AM
2025-02-28,9Go!,Pokemon Horizons: The Series,Welcome to Naranja Academy!,"Liko, Roy, and Dot begin their first day of Tera Training in the Paldea region!",Animation | USA | 2024 | PG,10:30AM - 11:00AM
2025-02-28,9Go!,The Tom and Jerry Show,Ape for Tom and Jerry/Tom Thumblestein/Sock it To Me,"When Rick and Ginger forget Tom's birthday, the tomcat moves in with the one person who appreciates him - the local Zoo's gorilla, Cuddles.",Cartoon | USA | 2020 | G,11:00AM - 11:30AM
2025-02-28,9Go!,Bakugan,Bombzookas Away/You're Welcome,"When Mia discovers that a brawler has been trolling her online, she challenges him to a brawl at the Misfit Clan Mod and gets more than she bargained for.",Animation | Japan | 2023 | PG,11:30AM - 12:00PM
2025-02-28,9Go!,Gossip Girl,"It Girl, Interrupted",Serena decides to give up the spotlight and to make a reluctant Lola into a new It Girl - starting with Lola modelling at a party and lingerie show.,Drama | USA | 2011 | M,12:00PM - 1:00PM
2025-02-28,9Go!,Gossip Girl,Salon of the Dead,"Blair and Dan celebrate coming out as a couple by hosting a British-themed salon, with guests including the founders of The Oracle Club. Meanwhile, Lola gets her dream audition.",Drama | USA | 2011 | M,1:00PM - 2:00PM
2025-02-28,9Go!,Bewitched,There's No Witch Like an Old Witch,"To cheer up Aunt Clara over her dwindling powers, Samantha gets her to try her hand at babysitting.",Sitcom | USA | 1964 | G,2:00PM - 2:30PM
2025-02-28,9Go!,I Dream of Jeannie,You Can't Arrest Me,Jeannie drives off with Tony's car and Tony ends up in traffic court.,Sitcom | USA | 1966 | G,2:30PM - 3:00PM
2025-02-28,9Go!,The Golden Girls,Valentine's Day,"A dateless February 14 prompts memories of Valentine's Days past, including Sophia's in a Chicago garage in 1929.",Sitcom | USA | 1988 | PG,3:00PM - 3:30PM
2025-02-28,9Go!,The Nanny,Maggie's Wedding,"Michael, after getting a modelling job in Japan, proposes to Maggie so they don't have to be apart. Maxwell has a hard time accepting the fact that his little daughter has grown up.",Sitcom | USA | 1998 | PG,3:30PM - 4:00PM
2025-02-28,9Go!,The Nanny,The Baby Shower,"When Libby, the chatterbox hairdresser/fortune teller, predicts Val will hook up with Fred the pharmacist and it happens, Fran worries that her prediction might come true too.",Sitcom | USA | 1998 | PG,4:00PM - 4:30PM
2025-02-28,9Go!,The Addams Family,Morticia's Romance (1),It's midnight on the 13th wedding anniversary of Gomez and Morticia.,Comedy | USA | 1965 | G,4:30PM - 5:00PM
2025-02-28,9Go!,Bewitched,Open the Door Witchcraft,Trouble brews between Samantha and Darrin over an automatic garage door opener.,Sitcom | USA | 1964 | G,5:00PM - 5:30PM
2025-02-28,9Go!,I Dream of Jeannie,One of Our Bottles is Missing,"After Mrs Bellows has Jeannie's bottle copied, she takes home the real one.",Sitcom | USA | 1966 | G,5:30PM - 6:00PM
2025-02-28,9Go!,The Golden Girls,Two Rode Together,"Sophia's friends are passing away one by one. As much as this disturbs Sophia, it disturbs Dorothy even more, who fears that her time with Sophia may be shorter than she thinks.",Sitcom | USA | 1988 | PG,6:00PM - 6:30PM
2025-02-28,9Go!,The Nanny,The Finale (1),"With the upcoming end of her pregnancy, Fran's feeling a little fat and overweight, and worries if she'll ever fit in her clothes again.",Sitcom | USA | 1998 | PG,6:30PM - 7:00PM
2025-02-28,9Go!,The Nanny,The Finale (2),"At the hospital, Fran is in her room and her mother and grandmother pay her a visit. ""Three generations of Fine women"", Sylvia says. Neither she nor Yetta thought they'd live to see Fran have babies.",Sitcom | USA | 1998 | PG,7:00PM - 7:30PM
2025-02-28,9Go!,Indiana Jones and the Last Crusade,,"In 1938, after his father Professor Henry Jones Sr disappears while pursuing the Holy Grail, Professor Henry 'Indiana' Jones Jr finds himself up against Adolf Hitler's Nazis again, to stop them from obtaining its powers.",Adventure | USA | 1989 | PG,7:30PM - 10:00PM
2025-02-28,9Go!,The Moon Is Upside Down,,Three women navigate their way through an unfamiliar landscape and the contours of the human heart.,Comedy | New Zealand | 2024 | MA,10:00PM - 12:00AM
2025-02-28,9Life,House Hunters,Influencer in Colorado,"A fashion influencer and her husband are moving back to their home town of Windsor, Colorado. She's extremely picky and wants a place with high-end finishes, but he's worried they won't be able to find everything she wants in their budget.",Lifestyle | USA | 2021 | G,12:00AM - 12:30AM
2025-02-28,9Life,House Hunters,Settling Down in New Orleans,"A former Marine is not willing to compromise on what she wants for a home in her city of New Orleans, her Navy buddy is along for the ride to make sure she doesn't fixate on minor details.",Lifestyle | USA | 2021 | G,12:30AM - 1:00AM
2025-02-28,9Life,Country House Hunters: New Zealand,Palmerston North,"We meet newlyweds Nicola and Nick, first-home buyers looking for their dream country home.",Lifestyle | New Zealand | 2023 | PG,1:00AM - 1:30AM
2025-02-28,9Life,Country House Hunters: New Zealand,Whakatane,"We meet couple Phil and Sarah, looking for their dream country home in Whakatane, in the stunning Bay of Plenty region. Phil and Sarah are looking for a family home suitable to raise their two-year-old.",Lifestyle | New Zealand | 2023 | G,1:30AM - 2:00AM
2025-02-28,9Life,Restored,1960 Post and Beam Modern,A midcentury modern home has lost some of its original personality over the years. Brett restores it while reworking the interior to include a sliding wall entrance to a kitchen.,Lifestyle | USA | 2020 | G,2:00AM - 3:00AM
2025-02-28,9Life,My Lottery Dream Home,My Big Island Dream Home,"After receiving an inheritance, a couple looks to leave Oklahoma and find their dream home in Hawaii.",Reality/Real-Life | USA | 2023 | PG,3:00AM - 3:30AM
2025-02-28,9Life,My Lottery Dream Home,A Snowbirder's Florida Haven,"Thanks to a family inheritance, a Midwestern couple are ready for the relaxing vibes of central Florida.",Reality/Real-Life | USA | 2023 | PG,3:30AM - 4:00AM
2025-02-28,9Life,Flipping 101 with Tarek El Moussa,Up Against a Brick Wall,"A real estate agent and a designer have the makings of a flipping dream team, but a tight profit margin on their project has them looking for help.",Reality/Real-Life | USA | 2021 | G,4:00AM - 5:00AM
2025-02-28,9Life,Reno My Rental,Twin Troubles,"Carmeon works with Melanie and Henry, a fun-loving couple whose bedroom has been taken over by their twins. With a limited budget, she buys furnishings on sale and creates a space for children.",Lifestyle | USA | 2021 | G,5:00AM - 5:30AM
2025-02-28,9Life,Frozen in Time,The 1958 House,"Kristin and her husband Bryan had no idea that Kristin's grandparent's house was up for sale. When they came across the listing, they had to go for it.",Lifestyle | USA | 2020 | G,5:30AM - 6:00AM
2025-02-28,9Life,House Hunters,Influencer in Colorado,"A fashion influencer and her husband are moving back to their home town of Windsor, Colorado. She's extremely picky and wants a place with high-end finishes, but he's worried they won't be able to find everything she wants in their budget.",Lifestyle | USA | 2021 | G,6:00AM - 6:30AM
2025-02-28,9Life,House Hunters,Settling Down in New Orleans,"A former Marine is not willing to compromise on what she wants for a home in her city of New Orleans, her Navy buddy is along for the ride to make sure she doesn't fixate on minor details.",Lifestyle | USA | 2021 | G,6:30AM - 7:00AM
2025-02-28,9Life,Getaway,Scenic - Eclipse #1,"David Reyne is in Norway discovering the epic scenery, magnificent fjords, and picture perfect towns this Scandinavian masterpiece is famous for.",Travel | Australia | 2019 | PG,7:00AM - 7:30AM
2025-02-28,9Life,Postcards,,Guest presenter Yvie Jones finds New York inspired pizza in Thornbury. Madeline experiences small town charm in the street of Birregurra. Shane discovers hidden gems in Keilor. And Steve embraces fun activities in the Bayside.,Travel | Australia | 2025 | PG,7:30AM - 8:00AM
2025-02-28,9Life,The Garden Gurus,,Join Trev and the team as they show you how to take the hard work out of your backyard. Mel shares the re-emergence of 'your local garden centre' and we learn of some self-pollinating cherry varieties.,Lifestyle | Australia | 2018 | G,8:00AM - 8:30AM
2025-02-28,9Life,The Block,Master Bedroom and Walk in Robe,"Our five teams begin master bedroom and walk-in robes week. After a dramatic judging, one team consider leaving the show for good.",Lifestyle | Australia | 2018 | PG,8:30AM - 9:30AM
2025-02-28,9Life,House Hunters International,A One-Man Band in Chiang Rai,"A Canadian country singer looks to hang up his guitar and start a new career abroad in Chiang Rai, Thailand. He's looking for something that's fully-furnished and that will accommodate his dog.",Lifestyle | USA | 2023 | G,9:30AM - 10:00AM
2025-02-28,9Life,House Hunters,Influencer in Colorado,"A fashion influencer and her husband are moving back to their home town of Windsor, Colorado. She's extremely picky and wants a place with high-end finishes, but he's worried they won't be able to find everything she wants in their budget.",Lifestyle | USA | 2021 | G,10:00AM - 10:30AM
2025-02-28,9Life,Hello SA,,We show you three ways to enjoy a visit to Salisbury and we have your exclusive first look at Gluttony.,Lifestyle | Australia | 2025 | PG,10:30AM - 11:00AM
2025-02-28,9Life,Reno My Rental,Twin Troubles,"Carmeon works with Melanie and Henry, a fun-loving couple whose bedroom has been taken over by their twins. With a limited budget, she buys furnishings on sale and creates a space for children.",Lifestyle | USA | 2021 | G,11:00AM - 11:30AM
2025-02-28,9Life,Frozen in Time,The 1958 House,"Kristin and her husband Bryan had no idea that Kristin's grandparent's house was up for sale. When they came across the listing, they had to go for it.",Lifestyle | USA | 2020 | G,11:30AM - 12:00PM
2025-02-28,9Life,My Lottery Dream Home,My Big Island Dream Home,"After receiving an inheritance, a couple looks to leave Oklahoma and find their dream home in Hawaii.",Reality/Real-Life | USA | 2023 | PG,12:00PM - 12:30PM
2025-02-28,9Life,Your Next Cruise,,"The ultimate travel series dedicated to uncovering the latest and greatest deals in the cruise industry. In this episode; NCL - Greek Islands, Ponant (Paul Gauguin) - Tahiti, Princess - Alaska, Disney - Ship is destination.",Travel | Australia | 2025 | G,12:30PM - 1:00PM
2025-02-28,9Life,Country House Hunters: New Zealand,Palmerston North,"We meet newlyweds Nicola and Nick, first-home buyers looking for their dream country home.",Lifestyle | New Zealand | 2023 | PG,1:00PM - 1:30PM
2025-02-28,9Life,Country House Hunters: New Zealand,Whakatane,"We meet couple Phil and Sarah, looking for their dream country home in Whakatane, in the stunning Bay of Plenty region. Phil and Sarah are looking for a family home suitable to raise their two-year-old.",Lifestyle | New Zealand | 2023 | G,1:30PM - 2:00PM
2025-02-28,9Life,Flipping 101 with Tarek El Moussa,Up Against a Brick Wall,"A real estate agent and a designer have the makings of a flipping dream team, but a tight profit margin on their project has them looking for help.",Reality/Real-Life | USA | 2021 | G,2:00PM - 3:00PM
2025-02-28,9Life,The Block,Caravan Challenge,"Courtney is highly stressed about styling her massive master bedroom that's triple the size of the penthouses. Ex-contestants, Michael and Carlene, return to judge the teams in a caravan challenge.",Lifestyle | Australia | 2018 | PG,3:00PM - 4:00PM
2025-02-28,9Life,Reno My Rental,Den of Vibes,"With a limited budget, Carmeon uses all of her skills to turn a couple's house into a relaxing place.",Lifestyle | USA | 2021 | G,4:00PM - 4:30PM
